"TBPb15+2000","TBPb15-29_2000","TBPb30-44_2000","TBPb45-59_2000","TBPb60+_2000","TBPb15+","TBPb15-29","TBPb30-44","TBPb45-59","TBPb60+","TBNtot","TBN0-14","TBN15-54","TBN55-64","TBN65+","TBMtot","TBM0-14","TBM15-59","TBM60+","TBItot"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.049640917196,-58.014207652482,-69.4067870736479,-98.5055522666211,1708.87830582072,275.430222245877,-48.2546068020134,-53.544190508309,-72.5058093164357,1652.57014712807,1116.40719288507,99.1213950238926,508.191650730598,2298.76483514799,5108.40850232166,-92.912259174017,-10.2708476705332,-59.7012949261663,-333.971932975509,1228.27460356007
52432.2901856484,43671.5731032109,59109.2001125699,58565.753150825,44149.2613854514,50159.2138681453,44239.0817905778,57960.6135960036,57208.0603556388,40226.3133216338,8913.15100296027,1286.7961726679,6486.66808074841,11392.6409357236,18526.0065324541,-4602.28930115262,1078.60445416636,-7232.18233603137,-1786.63978010932,17733.8313868886
1.3664992856858,0.719345123753244,1.25524979930859,3.0192434940576,0.854565255253263,0.438309024807796,0.221433542801879,0.381296416471384,1.14140868648328,0.0790891083131944,8.94148971299294,0.0247326885101222,0.881100273177963,10.7721070419549,63.0158244270169,0.383898164618672,0.00880029731504161,0.540238681719982,0.213603530126899,11.6321523155488
1.7998990590688,-0.0801843028282025,-0.105883518389393,0.427930496330172,10.4960916800642,0.882496414801392,-0.0208342781791907,-0.0287630273148108,0.0647003730858805,4.35124612826026,-27.0376637470306,0.082837696515397,1.16016750701932,-18.5024790736313,-218.046636278005,1.08270847589717,-0.00296991903922856,-0.00218084736154963,6.63815981227604,-33.8970025682988
133.290119410477,8.55287797352733,13.2712743998421,-47.912931634965,920.632886818766,141.849397878562,7.23845310464636,9.98315229370944,-31.3605423235856,807.198233611537,398.305539399365,27.8549042409174,104.3860707184,1286.30558429707,2078.6874465869,1.79742367599894,0.0468779218505969,-0.0374203838050093,12.6919144163267,705.547288538906
-107109.474628801,21.075535501327,18.194020487129,-88.4005783575667,81095.901871289,539868.533090127,20.0397900110376,20.8814969036288,-50.1739342856662,78051.0867097038,84153.060288953,853.565383608906,2457.35033244602,4273.81864113492,7441.51805753241,-458935.402500633,-13.3072570695757,22.6317109156445,-28857.7653694481,78952.1171912553
0.00527966231412416,0.107794659031091,0.0250772451722798,-0.954747950627781,0.952383828094033,0.21732106404804,0.0080180954004962,0.026243396024267,-0.369328656923233,1.43001409302196,11.0804527707265,0.0322426394719906,0.177686534892425,34.6613439510883,64.9247332954639,-0.0530310345929267,0.000303578116715819,-0.0837262734524657,0.00500202126693801,12.9910403270942
48851.96297951,25320.6316655229,57256.2383827973,57429.3243055835,36012.4131852826,46132.0708764866,23083.2869598473,56104.3800472059,56530.8959504416,35722.1563066989,14015.2772450049,1375.61632026126,9997.92426452884,12913.2677327185,29807.7279221574,-11520.6401539851,-238.391680360168,-16896.9709547878,-7287.62031856038,15743.8034477132
0.248809237551048,-5.30638242033177,-10.9434173826881,14.2490507776281,13.6167134535844,-0.682536523234583,-3.07015231897008,-5.35868878002886,9.53052291179527,-1.5596267153225,55.952143379482,0.677264971335764,30.2404471747854,89.2360280454523,254.421639046754,2.10797673273108,-0.0308879049602325,-0.317777249569347,14.5280681771824,79.2616558964172
